algorithm;dataset;k;qids;weighted;iterations;eliteFraction;crossoverFraction;mutationProbability;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;2;140207;0.994119581;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;3;161286;0.699061643;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;3;391826;0.757503615;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;3;841860;0.789612904;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;3;40292;0.870905329;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;3;220593;0.913955732;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;3;460839;0.957721788;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;3;40304;0.933705032;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;3;40205;0.958933661;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;3;120229;0.972991723;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;30000;2147483647;false;1;1321903;0.837538988;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;30000;2147483647;false;1;720826;0.960581164;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;30000;2147483647;false;1;150246;0.995457333;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;30000;2147483647;false;2;1261850;0.86822607;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;30000;2147483647;false;2;811102;0.966017437;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;30000;2147483647;false;2;330357;0.98854353;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;30000;2147483647;false;3;1321991;0.811875642;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;30000;2147483647;false;3;690764;0.958652153;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;30000;2147483647;false;3;150204;0.99518262;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;4;166335;0.691294697;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;4;401650;0.7699732;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;4;761444;0.855973294;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;4;60326;0.890628924;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;4;170453;0.944479496;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;4;440675;0.960843445;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;4;40250;0.924918225;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;4;100315;0.953858473;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;4;120303;0.991966535;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;5;166539;0.698103546;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;5;431797;0.738924523;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;5;821595;0.814054831;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;5;70530;0.871119543;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;5;180628;0.934475874;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;5;520774;0.961560137;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;5;40273;0.930055059;0
